Data_OEE_ALL_Date,Data_OEE_ALL_Project,Data_OEE_ALL_Team,Data_OEE_ALL_OEE,Data_OEE_ALL_OEE_J1_G4,Data_OEE_ALL_Performance,Data_OEE_ALL_Availability,Data_OEE_ALL_Availability_J1_G4,Data_OEE_ALL_Quality,Data_OEE_ALL_Planned_DT,Data_OEE_ALL_Unplanned_DT,Data_OEE_ALL_UPD_J1_G4_,Data_OEE_ALL_Scrap_m,Data_OEE_ALL_DT_h,Data_OEE_ALL_Standard_Time_h,Data_OEE_ALL_Set_upTime,Data_OEE_ALL_Quantity_Psc,Data_OEE_ALL_Batch_size_Pcs
5/5/2023 12:00:00 AM,SysApp,Riahi,0.1211,0.389,0.6746,0.1796,0.5766,0.9961,0.087,0.7337,0.145,106.303,85.32,12.6,10.04,31378,897
5/6/2023 12:00:00 AM,CV,AKIL,0.2626,0.3631,0.709,0.3703,0.5121,0.9957,0.236,0.3934,0.1613,229.599,45.34,18.91,2.84,45387,176
5/6/2023 12:00:00 AM,PSA,PSA 3,0.3207,0.4111,0.7569,0.4237,0.5431,0.9975,0.217,0.3593,0.1788,1275.42,258.17,143.68,7.55,324266,755
5/6/2023 12:00:00 AM,SysApp,Riahi,0.0918,0.3041,0.6285,0.146,0.4839,0.9968,0.117,0.7371,0.1291,80.279,88.81,9.55,12.7,24078,1095
5/7/2023 12:00:00 AM,CV,AKIL,0.3472,0.4618,0.7616,0.4559,0.6063,0.9963,0.19,0.3546,0.1417,301.364,39.17,25,2.37,60040,230
5/7/2023 12:00:00 AM,PSA,PSA 3,0.3222,0.4247,0.7543,0.4272,0.563,0.998,0.18,0.3924,0.1992,1040.245,256.64,144.35,6.54,321501,860
5/8/2023 12:00:00 AM,CV,AKIL,0.2549,0.3575,0.7103,0.3589,0.5033,0.9976,0.282,0.3595,0.1016,139.742,46.16,18.35,3.72,46775,176
5/8/2023 12:00:00 AM,CV,BOUFDILI,0.3071,0.374,0.7193,0.4269,0.5199,0.997,0.296,0.2771,0.1196,182.823,41.26,22.11,4.25,57438,258
5/8/2023 12:00:00 AM,CV,OMAR,0.2598,0.3279,0.6951,0.3738,0.4717,0.9959,0.309,0.3168,0.1379,214.235,45.09,18.71,3.85,47993,206
5/8/2023 12:00:00 AM,PSA,PSA 1,0.2908,0.3521,0.7427,0.3915,0.4742,0.9969,0.254,0.3542,0.2179,1799.44,277.46,132.6,10.51,274245,631
5/8/2023 12:00:00 AM,PSA,PSA 2,0.2345,0.327,0.7075,0.3314,0.4622,0.9951,0.256,0.4126,0.1806,1883.6,304.9,106.91,8.14,238501,584
5/8/2023 12:00:00 AM,PSA,PSA 3,0.3028,0.38,0.7368,0.411,0.5157,0.9979,0.228,0.3613,0.1986,1102.32,268.58,138.09,7.55,289161,662
5/8/2023 12:00:00 AM,SysApp,Mouguina,0.146,0.4342,0.7433,0.1964,0.5842,0.9959,0.066,0.7372,0.2183,104.815,83.57,15.18,10.68,36720,1185
5/8/2023 12:00:00 AM,SysApp,Riahi,0.1345,0.4116,0.6881,0.1954,0.5982,0.9945,0.098,0.7067,0.102,130.728,83.68,13.98,9.84,36449,829
5/9/2023 12:00:00 AM,CV,AKIL,0.261,0.3645,0.7031,0.3712,0.5185,0.9967,0.248,0.3808,0.1351,193.701,45.27,18.79,3.74,48254,223
5/9/2023 12:00:00 AM,CV,BOUFDILI,0.3173,0.3911,0.7357,0.4313,0.5317,0.9973,0.285,0.2839,0.1173,206.979,40.94,22.85,4.02,57885,268
5/9/2023 12:00:00 AM,CV,OMAR,0.2286,0.3105,0.683,0.3347,0.4546,0.9972,0.289,0.3767,0.1534,146.974,47.9,16.46,3.36,40483,161
5/9/2023 12:00:00 AM,PSA,PSA 1,0.2899,0.3528,0.7242,0.4004,0.4872,0.997,0.256,0.3441,0.2018,1509.615,273.43,132.22,9.95,278448,648
5/9/2023 12:00:00 AM,PSA,PSA 2,0.292,0.4047,0.729,0.4005,0.5551,0.9967,0.191,0.4083,0.1798,1373.525,273.38,133.14,8.39,316929,743
5/9/2023 12:00:00 AM,PSA,PSA 3,0.3499,0.4398,0.7483,0.4675,0.5877,0.9983,0.194,0.3385,0.1684,1170.875,242.8,159.54,6.99,376578,923
5/9/2023 12:00:00 AM,SysApp,Mouguina,0.1613,0.3997,0.6603,0.2444,0.6053,0.9986,0.062,0.6941,0.2422,40.335,78.59,16.78,7.27,46639,1060
5/9/2023 12:00:00 AM,SysApp,Riahi,0.1813,0.5012,0.7431,0.244,0.6746,0.9979,0.085,0.6707,0.0896,76.9,78.62,18.86,10.76,46143,1319
5/10/2023 12:00:00 AM,CV,AKIL,0.2347,0.3488,0.6906,0.3398,0.505,0.9972,0.256,0.4044,0.1148,174.228,47.53,16.9,2.74,43167,130
5/10/2023 12:00:00 AM,CV,BOUFDILI,0.289,0.3468,0.701,0.4123,0.4948,0.9947,0.289,0.2983,0.1579,311.489,42.31,20.81,3.86,53248,249
5/10/2023 12:00:00 AM,CV,OMAR,0.2152,0.2708,0.6578,0.3272,0.4116,0.9972,0.357,0.3156,0.139,145.411,48.44,15.5,4.6,42348,193
5/10/2023 12:00:00 AM,PSA,PSA 1,0.3166,0.3766,0.7373,0.4294,0.5109,0.9977,0.245,0.326,0.1981,1276.39,260.21,144.35,8.21,311899,621
5/10/2023 12:00:00 AM,PSA,PSA 2,0.2625,0.3555,0.7153,0.367,0.4971,0.9965,0.22,0.4135,0.2056,1970.795,288.66,119.69,9.25,250151,560
5/10/2023 12:00:00 AM,PSA,PSA 3,0.3434,0.4372,0.7715,0.4451,0.5667,0.9981,0.221,0.3342,0.1523,1254.605,253.05,156.57,7.14,335102,818
5/10/2023 12:00:00 AM,SysApp,Mouguina,0.1493,0.4472,0.7176,0.208,0.6232,0.9972,0.061,0.7306,0.1929,77.364,82.37,15.52,5.86,39545,989
5/10/2023 12:00:00 AM,SysApp,Riahi,0.163,0.4742,0.7066,0.2307,0.6711,0.9974,0.08,0.6892,0.0959,103.818,80,16.96,6.97,44530,1013
5/11/2023 12:00:00 AM,CV,AKIL,0.1454,0.2186,0.5428,0.2679,0.4026,0.9967,0.303,0.4295,0.1425,140.309,52.71,10.47,1.42,26669,38
5/11/2023 12:00:00 AM,CV,BOUFDILI,0.3612,0.4055,0.7859,0.4596,0.5159,0.9971,0.313,0.2275,0.1328,211.125,38.91,26,3.49,65396,273
5/11/2023 12:00:00 AM,CV,OMAR,0.2057,0.2571,0.6578,0.3126,0.3908,0.9958,0.34,0.3475,0.1844,206.537,49.49,14.81,3.67,39353,152
5/11/2023 12:00:00 AM,PSA,PSA 1,0.286,0.3363,0.718,0.3984,0.4684,0.9959,0.273,0.3284,0.2104,2300.275,274.34,130.43,10.04,282973,595
5/11/2023 12:00:00 AM,PSA,PSA 2,0.2577,0.3405,0.7029,0.3665,0.4843,0.9958,0.244,0.3896,0.1935,2061.9,288.86,117.49,8.31,277240,628
5/11/2023 12:00:00 AM,PSA,PSA 3,0.3677,0.4602,0.773,0.4756,0.5953,0.9984,0.193,0.3311,0.1628,990.52,239.11,167.65,6.03,376156,844
5/11/2023 12:00:00 AM,SysApp,Mouguina,0.1909,0.4853,0.7404,0.2578,0.6554,0.9979,0.038,0.7038,0.2469,124.895,77.19,19.85,4.45,49962,1162
5/11/2023 12:00:00 AM,SysApp,Riahi,0.15,0.4424,0.6709,0.2236,0.6595,0.9982,0.077,0.6993,0.1132,49.73,80.74,15.6,10.94,42029,1450
5/12/2023 12:00:00 AM,CV,AKIL,0.1902,0.2777,0.6059,0.3138,0.4584,0.9977,0.29,0.3959,0.1177,118.105,49.4,13.69,2.58,35438,94
5/12/2023 12:00:00 AM,CV,BOUFDILI,0.2556,0.3265,0.7051,0.3625,0.4631,0.9969,0.344,0.2931,0.0968,159.43,45.9,18.4,3.96,47092,177
5/12/2023 12:00:00 AM,CV,OMAR,0.2234,0.2762,0.6326,0.3531,0.4366,0.9964,0.312,0.3344,0.177,194.797,46.57,16.09,3.02,43978,149
5/12/2023 12:00:00 AM,PSA,PSA 1,0.29,0.3552,0.7267,0.399,0.4888,0.997,0.246,0.3547,0.2095,1667.08,274.06,132.22,8.62,283085,585
5/12/2023 12:00:00 AM,PSA,PSA 2,0.2831,0.385,0.728,0.3889,0.5289,0.9968,0.21,0.4014,0.186,1755.255,278.66,129.1,8.06,294374,667
5/12/2023 12:00:00 AM,PSA,PSA 3,0.3402,0.4235,0.7598,0.4477,0.5573,0.9979,0.204,0.3484,0.1889,1234.09,251.85,155.12,6.56,359469,801
5/12/2023 12:00:00 AM,SysApp,Mouguina,0.1861,0.4775,0.7257,0.2564,0.658,0.9972,0.061,0.6827,0.1856,127.79,77.33,19.35,5.05,51058,1064
5/12/2023 12:00:00 AM,SysApp,Riahi,0.1468,0.4383,0.6816,0.2154,0.643,0.9893,0.081,0.7032,0.1142,648.487,81.6,15.27,7.92,41635,969
5/13/2023 12:00:00 AM,CV,OMAR,0.2309,0.3006,0.6649,0.3473,0.4521,0.9959,0.294,0.3591,0.1656,225.219,47,16.62,4.03,43139,195
5/13/2023 12:00:00 AM,PSA,PSA 1,0.2301,0.2886,0.6669,0.3451,0.4327,0.9971,0.239,0.4162,0.268,1537.935,298.65,104.94,10.52,211345,532
5/13/2023 12:00:00 AM,SysApp,Mouguina,0.1713,0.4423,0.7104,0.2412,0.6226,0.9929,0.063,0.6959,0.2148,253.88,78.92,17.82,5.1,42728,1018
5/14/2023 12:00:00 AM,CV,OMAR,0.2305,0.306,0.6973,0.3306,0.4388,0.9945,0.281,0.3881,0.1879,335.36,48.19,16.6,5.13,43555,305
5/14/2023 12:00:00 AM,PSA,PSA 1,0.3818,0.4578,0.7518,0.5078,0.6089,0.9985,0.204,0.2878,0.146,961.99,224.44,174.09,7.29,402082,931
5/15/2023 12:00:00 AM,CV,AKIL,0.2359,0.3422,0.6642,0.3551,0.5152,0.9954,0.26,0.3846,0.1072,269.443,46.43,16.98,3.16,42334,147
5/15/2023 12:00:00 AM,CV,BOUFDILI,0.2597,0.3065,0.681,0.3814,0.4501,0.9963,0.353,0.2658,0.1337,246.613,44.54,18.7,4.68,49082,212
5/15/2023 12:00:00 AM,CV,OMAR,0.269,0.3454,0.7045,0.3818,0.4903,0.9959,0.268,0.3498,0.1651,258.58,44.51,19.37,3.64,47337,238
5/15/2023 12:00:00 AM,PSA,PSA 1,0.3344,0.4091,0.7373,0.4535,0.5549,0.9982,0.231,0.3158,0.1629,846.645,249.19,152.48,9.07,353802,825
5/15/2023 12:00:00 AM,PSA,PSA 2,0.268,0.3419,0.6938,0.3862,0.4928,0.9957,0.223,0.3904,0.2222,1950.715,279.89,122.19,9,279901,594
5/15/2023 12:00:00 AM,PSA,PSA 3,0.2765,0.3512,0.7182,0.3849,0.4889,0.9965,0.234,0.3816,0.2145,1595.145,280.47,126.07,8.81,278306,662
5/15/2023 12:00:00 AM,SysApp,Mouguina,0.1639,0.4584,0.6846,0.2393,0.6696,0.9963,0.056,0.7047,0.1737,97.284,79.11,17.04,4.47,45010,866
5/15/2023 12:00:00 AM,SysApp,Riahi,0.1671,0.4949,0.7175,0.2329,0.6898,0.9967,0.073,0.694,0.0936,175.434,79.78,17.38,10.69,42374,1325
5/16/2023 12:00:00 AM,CV,AKIL,0.21,0.2979,0.6038,0.3478,0.4933,0.9944,0.28,0.3726,0.1102,280.257,46.96,15.12,3.28,40525,142
5/16/2023 12:00:00 AM,CV,BOUFDILI,0.2558,0.3026,0.668,0.3829,0.453,0.9967,0.349,0.2684,0.1345,176.618,44.43,18.42,4.31,46658,176
5/16/2023 12:00:00 AM,CV,OMAR,0.282,0.3652,0.7155,0.3941,0.5104,0.9975,0.262,0.3441,0.1505,122.34,43.62,20.3,3.68,51218,266
5/16/2023 12:00:00 AM,PSA,PSA 1,0.353,0.4455,0.763,0.4626,0.5838,0.9982,0.196,0.3416,0.1691,1045.81,245.04,160.98,7,367615,891
5/16/2023 12:00:00 AM,PSA,PSA 2,0.2695,0.3457,0.7067,0.3813,0.4892,0.9888,0.232,0.3867,0.2132,4578.98,282.13,122.87,9.39,284428,602
5/16/2023 12:00:00 AM,PSA,PSA 3,0.2708,0.3599,0.7295,0.3712,0.4934,0.9956,0.226,0.4025,0.2058,2969.64,286.73,123.48,8.68,265935,632
5/16/2023 12:00:00 AM,SysApp,Mouguina,0.1867,0.497,0.7371,0.2533,0.6743,0.9977,0.06,0.6869,0.1665,66.375,77.66,19.42,5.81,46361,1104
5/16/2023 12:00:00 AM,SysApp,Riahi,0.1487,0.452,0.7128,0.2086,0.6341,0.9948,0.09,0.7016,0.0929,240.38,82.31,15.46,6.97,37914,925
5/17/2023 12:00:00 AM,CV,AKIL,0.2166,0.3121,0.629,0.3443,0.4963,0.9947,0.26,0.3957,0.1291,271.095,47.21,15.59,3.66,41970,168
5/17/2023 12:00:00 AM,CV,BOUFDILI,0.2556,0.2936,0.6744,0.3791,0.4354,0.9971,0.371,0.2496,0.138,146.256,44.71,18.41,4.58,46897,234
5/17/2023 12:00:00 AM,CV,OMAR,0.3056,0.3888,0.7171,0.4262,0.5422,0.9954,0.241,0.3328,0.1512,312.491,41.31,22,3.17,59068,310
5/17/2023 12:00:00 AM,PSA,PSA 1,0.3538,0.4416,0.767,0.4613,0.5757,0.9943,0.212,0.3263,0.1591,6699.84,245.67,161.33,8.22,365891,868
5/17/2023 12:00:00 AM,PSA,PSA 2,0.2482,0.328,0.6913,0.359,0.4744,0.9956,0.224,0.4169,0.2294,1752.89,292.29,113.17,9.01,256825,622
5/17/2023 12:00:00 AM,PSA,PSA 3,0.2735,0.3696,0.7479,0.3657,0.4941,0.9966,0.213,0.4209,0.2174,2146.72,289.26,124.71,8.78,251300,662
5/17/2023 12:00:00 AM,SysApp,Mouguina,0.1647,0.4323,0.6636,0.2481,0.6515,0.9888,0.064,0.6878,0.1803,271.313,78.19,17.13,5.89,43794,859
5/17/2023 12:00:00 AM,SysApp,Riahi,0.1356,0.4359,0.6856,0.1977,0.6358,0.988,0.082,0.7207,0.102,372.022,83.43,14.1,8.92,33432,904
5/18/2023 12:00:00 AM,CV,AKIL,0.2067,0.2925,0.6294,0.3284,0.4647,0.9977,0.289,0.3825,0.1262,91.815,48.36,14.88,3.55,38468,142
5/18/2023 12:00:00 AM,CV,BOUFDILI,0.2616,0.3058,0.6396,0.409,0.4782,0.9968,0.348,0.2428,0.1148,154.654,42.55,18.84,5.63,50121,254
5/18/2023 12:00:00 AM,CV,OMAR,0.3095,0.3826,0.6914,0.4477,0.5533,0.998,0.273,0.2797,0.1097,148.545,39.77,22.29,3.78,57691,285
5/18/2023 12:00:00 AM,PSA,PSA 1,0.3052,0.3772,0.7529,0.4053,0.501,0.9978,0.235,0.3596,0.2085,1066.985,271.17,139.16,9.42,294980,761
5/18/2023 12:00:00 AM,PSA,PSA 2,0.2266,0.2957,0.6668,0.3398,0.4435,0.9959,0.239,0.4214,0.2449,1447.09,301.04,103.32,10.63,234692,590
5/18/2023 12:00:00 AM,PSA,PSA 3,0.2771,0.3703,0.7433,0.3728,0.4982,0.9961,0.216,0.4116,0.2136,2164.965,286.01,126.35,9.13,258580,697
5/18/2023 12:00:00 AM,SysApp,Mouguina,0.1663,0.4251,0.6546,0.254,0.6494,0.9954,0.083,0.6633,0.1391,170.208,77.58,17.29,5.01,50164,965
5/18/2023 12:00:00 AM,SysApp,Riahi,0.1454,0.3749,0.6412,0.2267,0.5847,0.9924,0.114,0.6591,0.1209,302.688,80.42,15.12,10.46,40138,913
5/19/2023 12:00:00 AM,CV,AKIL,0.2181,0.3168,0.6327,0.3448,0.5007,0.9961,0.279,0.3766,0.0947,202.193,47.18,15.71,2.91,40758,125
5/19/2023 12:00:00 AM,CV,BOUFDILI,0.2893,0.349,0.6792,0.426,0.5138,0.9984,0.302,0.2723,0.1222,100.609,41.33,20.83,5.3,55099,330
5/19/2023 12:00:00 AM,CV,OMAR,0.2526,0.3085,0.7051,0.3583,0.4375,0.9974,0.318,0.3239,0.1745,118.725,46.21,18.19,3.91,49274,228
5/19/2023 12:00:00 AM,PSA,PSA 1,0.2913,0.3698,0.706,0.4125,0.5238,0.9926,0.223,0.3643,0.1928,7316.51,267.88,132.81,8.05,289554,723
5/19/2023 12:00:00 AM,PSA,PSA 2,0.2486,0.3511,0.724,0.3433,0.4849,0.9966,0.208,0.4485,0.2212,1636.34,299.43,113.36,10.28,245117,661
5/19/2023 12:00:00 AM,PSA,PSA 3,0.2803,0.3791,0.7356,0.381,0.5154,0.997,0.218,0.4012,0.1899,2175.625,282.25,127.81,7.61,265923,641
5/19/2023 12:00:00 AM,SysApp,Mouguina,0.1716,0.4482,0.68,0.2523,0.6591,0.9975,0.059,0.689,0.1877,85.705,77.76,17.84,4.09,45996,852
5/19/2023 12:00:00 AM,SysApp,Riahi,0.1107,0.3643,0.6491,0.1705,0.5612,0.9927,0.095,0.7345,0.1263,53.686,86.27,11.51,12.27,31006,886
5/20/2023 12:00:00 AM,CV,BOUFDILI,0.2246,0.2598,0.6303,0.3564,0.4121,0.9961,0.396,0.2474,0.1296,150.933,46.34,16.17,4.84,41364,155
5/20/2023 12:00:00 AM,PSA,PSA 2,0.2415,0.3363,0.6949,0.3476,0.484,0.9967,0.202,0.4502,0.2344,898.34,297.51,110.14,9.62,229699,573
5/20/2023 12:00:00 AM,SysApp,Riahi,0.1075,0.4878,0.7574,0.142,0.6441,0.9923,0.056,0.8024,0.1036,135.762,89.24,11.18,6.61,26662,889
5/21/2023 12:00:00 AM,CV,BOUFDILI,0.2638,0.3217,0.6988,0.3775,0.4604,0.9936,0.352,0.2703,0.1102,420.685,44.82,19,4.16,51494,222
5/21/2023 12:00:00 AM,PSA,PSA 2,0.3277,0.4181,0.7292,0.4495,0.5735,0.9963,0.194,0.3564,0.1789,1406.76,251.04,149.45,6.65,339024,787
5/22/2023 12:00:00 AM,CV,AKIL,0.2118,0.2941,0.6234,0.3397,0.4717,0.9962,0.265,0.3956,0.1607,178.281,47.54,15.25,3.19,41440,133
5/22/2023 12:00:00 AM,CV,BOUFDILI,0.3212,0.3872,0.7279,0.4412,0.532,0.9973,0.315,0.2436,0.088,195.644,40.23,23.12,4.01,58630,246
5/22/2023 12:00:00 AM,CV,OMAR,0.2593,0.3239,0.6662,0.3892,0.4861,0.9978,0.315,0.2963,0.1209,112.569,43.98,18.67,4.9,47054,266
5/22/2023 12:00:00 AM,PSA,PSA 1,0.2868,0.3681,0.7267,0.3947,0.5065,0.9967,0.207,0.3987,0.2285,1644.795,276.01,130.8,8.8,280734,697
5/22/2023 12:00:00 AM,PSA,PSA 2,0.3305,0.4366,0.7446,0.4438,0.5863,0.9976,0.172,0.3843,0.1867,1363.355,253.62,150.7,7.25,334878,857
5/22/2023 12:00:00 AM,PSA,PSA 3,0.2752,0.3788,0.7586,0.3628,0.4993,0.9974,0.212,0.4252,0.209,1556.84,290.56,125.5,8.66,258629,671
5/22/2023 12:00:00 AM,SysApp,Mouguina,0.1826,0.4181,0.6301,0.2898,0.6635,0.9948,0.065,0.6451,0.1874,185.816,73.86,18.99,4.98,49807,874
5/22/2023 12:00:00 AM,SysApp,Riahi,0.1419,0.4114,0.6289,0.2257,0.6542,0.9873,0.08,0.6939,0.1125,135.612,80.53,14.76,7.2,36870,838
5/23/2023 12:00:00 AM,CV,AKIL,0.2087,0.2854,0.6266,0.3331,0.4555,0.9954,0.275,0.3917,0.1681,219.02,48.02,15.03,3,40841,150
5/23/2023 12:00:00 AM,CV,BOUFDILI,0.3396,0.402,0.7036,0.4827,0.5714,0.9968,0.297,0.2205,0.0774,259.019,37.24,24.45,3.38,63792,248
5/23/2023 12:00:00 AM,CV,OMAR,0.2939,0.3065,0.6796,0.4324,0.4511,0.9966,0.332,0.2354,0.2025,270.168,40.86,21.16,5.16,55600,326
5/23/2023 12:00:00 AM,PSA,PSA 1,0.2859,0.3683,0.7216,0.3963,0.5105,0.9912,0.212,0.3919,0.2167,7687.26,275.29,130.39,8.97,285984,710
5/23/2023 12:00:00 AM,PSA,PSA 2,0.3293,0.4521,0.7525,0.4377,0.6008,0.994,0.162,0.3999,0.1763,3915.37,256.41,150.18,6.83,339591,845
5/23/2023 12:00:00 AM,PSA,PSA 3,0.2238,0.3138,0.7183,0.3115,0.4368,0.9972,0.21,0.4789,0.2692,1362.33,313.95,102.04,9.33,197532,570
5/23/2023 12:00:00 AM,SysApp,Mouguina,0.1484,0.4355,0.7276,0.2039,0.5985,0.9964,0.033,0.7634,0.3057,129.989,82.79,15.43,4.54,37806,1022
5/23/2023 12:00:00 AM,SysApp,Riahi,0.1538,0.4746,0.6984,0.2203,0.6796,0.9982,0.09,0.6894,0.0416,82.197,81.09,16,6.74,40490,900
5/24/2023 12:00:00 AM,CV,AKIL,0.2029,0.2638,0.619,0.3278,0.4261,0.9953,0.301,0.3708,0.1822,237.471,48.4,14.61,3.96,39546,154
5/24/2023 12:00:00 AM,CV,BOUFDILI,0.2298,0.2665,0.6385,0.3599,0.4173,0.9968,0.402,0.2378,0.1161,201.154,46.09,16.54,3.52,42739,123
5/24/2023 12:00:00 AM,CV,OMAR,0.289,0.3123,0.7145,0.4044,0.4371,0.9966,0.357,0.2385,0.1771,205.545,42.88,20.81,4.95,52606,252
5/24/2023 12:00:00 AM,PSA,PSA 1,0.2807,0.3658,0.7246,0.3873,0.5048,0.9961,0.215,0.3975,0.2148,1713.91,279.38,127.98,8.51,267059,606
5/24/2023 12:00:00 AM,PSA,PSA 2,0.3557,0.4721,0.7709,0.4613,0.6124,0.9979,0.163,0.376,0.1717,1288.615,245.62,162.18,5.86,357516,778
5/24/2023 12:00:00 AM,PSA,PSA 3,0.2556,0.3549,0.7485,0.3414,0.4742,0.997,0.205,0.4536,0.2412,1501.025,300.31,116.53,8.22,251442,659
5/24/2023 12:00:00 AM,SysApp,Mouguina,0.1436,0.4343,0.6781,0.2118,0.6405,0.9975,0.056,0.7323,0.1905,72.456,81.97,14.94,5.53,39456,858
5/24/2023 12:00:00 AM,SysApp,Riahi,0.1479,0.4349,0.6664,0.222,0.6527,0.9938,0.086,0.6922,0.0951,185.794,80.91,15.38,8.14,39322,1009
5/25/2023 12:00:00 AM,CV,AKIL,0.2082,0.3119,0.6318,0.3296,0.4936,0.9939,0.234,0.4368,0.1565,382.009,48.27,14.99,3.47,39042,171
5/25/2023 12:00:00 AM,CV,BOUFDILI,0.2546,0.3079,0.6596,0.386,0.4668,0.9973,0.365,0.2486,0.0915,164.852,44.21,18.33,3.75,49076,166
5/25/2023 12:00:00 AM,CV,OMAR,0.2477,0.2856,0.7133,0.3473,0.4003,0.9968,0.366,0.2867,0.1778,206.018,46.99,17.84,5.78,46219,244
5/25/2023 12:00:00 AM,PSA,PSA 1,0.2731,0.3542,0.7049,0.3875,0.5025,0.9973,0.215,0.3978,0.2191,1367.17,279.31,124.56,8.73,272962,638
5/25/2023 12:00:00 AM,PSA,PSA 2,0.3435,0.4498,0.7562,0.4543,0.5948,0.9979,0.176,0.3696,0.1745,1098.265,248.86,156.63,6.17,358035,728
5/25/2023 12:00:00 AM,PSA,PSA 3,0.2756,0.3676,0.763,0.3612,0.4818,0.9978,0.22,0.419,0.225,1315.236,291.27,125.69,8.78,256940,626
5/25/2023 12:00:00 AM,SysApp,Mouguina,0.1521,0.4275,0.6921,0.2198,0.6177,0.9914,0.066,0.7142,0.1967,169.452,81.14,15.82,6.39,39996,870
5/25/2023 12:00:00 AM,SysApp,Riahi,0.159,0.499,0.6867,0.2315,0.7267,0.9959,0.071,0.6974,0.0502,86.976,79.93,16.53,7.07,39514,964
5/26/2023 12:00:00 AM,CV,AKIL,0.2008,0.2319,0.6436,0.3121,0.3603,0.9952,0.336,0.3523,0.2523,235.342,49.53,14.46,4.22,36481,162
5/26/2023 12:00:00 AM,CV,BOUFDILI,0.177,0.1962,0.533,0.332,0.368,0.9957,0.473,0.1953,0.1081,184.494,48.09,12.74,2.14,33668,50
5/26/2023 12:00:00 AM,CV,OMAR,0.254,0.2626,0.6657,0.3816,0.3945,0.9961,0.335,0.2839,0.2598,210.096,44.52,18.29,5.26,48951,310
5/26/2023 12:00:00 AM,PSA,PSA 1,0.31,0.3851,0.7392,0.4194,0.521,0.9979,0.213,0.3674,0.2142,1136.93,264.76,141.37,8.24,284750,687
5/26/2023 12:00:00 AM,PSA,PSA 2,0.3331,0.4334,0.7707,0.4322,0.5623,0.998,0.177,0.3912,0.2079,831.06,258.93,151.89,7.49,325165,826
5/26/2023 12:00:00 AM,PSA,PSA 3,0.2549,0.3451,0.7307,0.3488,0.4723,0.9974,0.23,0.4208,0.2158,1321.88,296.94,116.22,9.02,236357,597
5/26/2023 12:00:00 AM,SysApp,Mouguina,0.1822,0.4627,0.6725,0.271,0.688,0.9977,0.064,0.665,0.1495,69.754,75.82,18.95,4.69,51955,896
5/26/2023 12:00:00 AM,SysApp,Riahi,0.1264,0.5144,0.7187,0.1758,0.7158,0.998,0.057,0.7676,0.0538,84.779,85.71,13.14,6.25,32944,824
5/27/2023 12:00:00 AM,CV,AKIL,0.2077,0.2576,0.6371,0.3261,0.4044,0.9952,0.28,0.3938,0.2483,368.473,48.52,14.96,3.36,40031,176
5/27/2023 12:00:00 AM,PSA,PSA 3,0.2163,0.3093,0.7213,0.2999,0.4288,0.9948,0.229,0.471,0.2438,2024.37,319.23,98.65,11.06,193275,577
5/27/2023 12:00:00 AM,SysApp,Mouguina,0.1782,0.4474,0.6732,0.2648,0.6646,0.989,0.07,0.6657,0.1608,397.721,76.46,18.54,5.38,47919,922
5/28/2023 12:00:00 AM,CV,AKIL,0.3033,0.3244,0.73,0.4155,0.4444,0.9977,0.303,0.2818,0.2319,168.245,42.08,21.84,4.91,56460,335
5/28/2023 12:00:00 AM,PSA,PSA 3,0.3353,0.4223,0.7728,0.4339,0.5464,0.9975,0.204,0.3622,0.1968,1448.33,258.12,152.91,7.79,306927,851
5/29/2023 12:00:00 AM,CV,AKIL,0.3092,0.3192,0.6851,0.4514,0.4659,0.9946,0.337,0.2112,0.1858,398.025,39.5,22.26,5.08,58013,316
5/29/2023 12:00:00 AM,CV,BOUFDILI,0.2235,0.2296,0.6191,0.361,0.3709,0.9954,0.486,0.1532,0.1299,271.344,46.01,16.09,4.37,41868,114
5/29/2023 12:00:00 AM,CV,OMAR,0.2954,0.2978,0.7165,0.4122,0.4156,0.9966,0.379,0.2083,0.2017,242.385,42.32,21.27,5.58,55549,298
5/29/2023 12:00:00 AM,PSA,PSA 1,0.2811,0.3547,0.7227,0.3889,0.4909,0.9923,0.214,0.3972,0.2392,7150.665,278.66,128.16,8.08,252408,604
5/29/2023 12:00:00 AM,PSA,PSA 2,0.3028,0.373,0.7398,0.4093,0.5043,0.9976,0.197,0.3933,0.2526,1351.685,269.35,138.08,7.96,306325,764
5/29/2023 12:00:00 AM,PSA,PSA 3,0.3128,0.3852,0.7716,0.4054,0.4992,0.9985,0.233,0.3618,0.2141,799.265,271.15,142.64,8.09,281614,631
5/29/2023 12:00:00 AM,SysApp,Mouguina,0.1798,0.4518,0.6405,0.2806,0.7054,0.9919,0.053,0.6663,0.1613,272.598,74.81,18.69,3.51,51388,829
5/29/2023 12:00:00 AM,SysApp,Riahi,0.1449,0.378,0.6389,0.2268,0.5916,0.9902,0.119,0.6543,0.0984,262.925,80.41,15.07,12.54,35132,857
5/30/2023 12:00:00 AM,CV,AKIL,0.2943,0.3102,0.6967,0.4224,0.4453,0.9972,0.338,0.2399,0.1986,196.342,41.59,21.19,4.39,54608,256
5/30/2023 12:00:00 AM,CV,BOUFDILI,0.2523,0.2539,0.6561,0.3845,0.387,0.9969,0.431,0.1844,0.1791,194.2,44.31,18.17,5.6,49123,200
